playlist_id,song_id,fecha_agregado,orden,favorito
490,561,2021-01-24,10,False
490,8,2022-08-30,11,True
490,1489,2024-12-12,12,False
490,994,2022-02-14,13,True
490,1210,2020-02-23,14,False
491,217,2024-01-24,1,True
491,1264,2022-07-13,2,True
491,349,2024-11-26,3,True
491,1321,2026-02-05,4,True
491,58,2023-12-15,5,True
491,551,2023-11-05,6,True
492,1060,2020-11-30,1,True
492,261,2022-06-05,2,True
492,899,2024-04-23,3,False
492,363,2024-01-06,4,False
492,377,2025-05-21,5,True
492,840,2024-11-27,6,True
492,408,2024-04-03,7,False
492,158,2024-10-27,8,False
492,195,2025-10-09,9,False
492,171,2024-06-06,10,True
492,1093,2020-11-21,11,True
492,1316,2022-02-28,12,True
493,1037,2023-08-18,1,True
493,803,2023-09-23,2,True
493,698,2020-09-16,3,True
493,610,2025-05-22,4,True
493,1438,2022-02-08,5,False
493,652,2021-08-01,6,True
493,343,2025-02-05,7,False
493,273,2020-04-16,8,True
493,669,2025-08-05,9,False
493,1295,2026-03-31,10,True
493,1460,2022-03-22,11,False
494,874,2023-06-05,1,False
494,43,2023-03-29,2,False
494,489,2023-11-03,3,True
494,1038,2025-03-18,4,False
494,1114,2022-01-29,5,True
494,339,2020-01-11,6,True
494,912,2025-12-29,7,True
494,1090,2020-01-18,8,False
494,748,2026-01-29,9,True
494,1387,2025-09-07,10,True
494,869,2024-03-16,11,True
495,106,2021-04-17,1,True
495,248,2024-11-04,2,True
495,953,2023-07-27,3,False
495,402,2024-06-10,4,False
495,295,2023-12-10,5,False
495,378,2022-06-01,6,False
495,1300,2021-01-08,7,True
495,507,2023-09-19,8,True
495,400,2025-08-24,9,False
495,781,2025-08-11,10,False
495,101,2023-10-15,11,True
495,327,2022-02-04,12,False
496,78,2023-04-26,1,True
496,555,2022-06-19,2,False
496,11,2025-08-09,3,False
496,952,2023-11-04,4,False
496,539,2021-02-05,5,True
496,903,2023-09-22,6,True
496,553,2020-02-17,7,False
496,401,2023-02-24,8,True
496,1165,2025-08-19,9,False
497,359,2025-07-09,1,True
497,290,2020-02-25,2,True
497,1388,2022-12-27,3,True
497,13,2020-03-23,4,True
497,1322,2025-01-21,5,True
498,61,2025-04-16,1,True
498,1125,2024-04-30,2,True
498,593,2021-07-11,3,False
498,623,2024-06-17,4,True
498,1486,2022-10-31,5,True
498,128,2021-12-14,6,True
498,993,2022-06-16,7,False
498,1039,2020-05-29,8,True
498,1329,2025-03-13,9,False
498,1354,2024-08-30,10,True
498,971,2023-05-26,11,False
498,1216,2021-01-24,12,False
498,1241,2024-12-26,13,False
498,1329,2025-05-19,14,False
499,1291,2020-01-22,1,True
499,533,2023-01-24,2,False
499,635,2022-01-21,3,False
499,118,2025-11-19,4,True
499,1329,2021-10-03,5,False
499,946,2020-09-09,6,True
499,114,2022-08-22,7,True
499,350,2024-08-12,8,True
499,1174,2021-11-23,9,False
500,1055,2023-09-29,1,True
500,1109,2025-01-10,2,False
500,307,2023-04-24,3,False
500,670,2022-08-23,4,True
500,1212,2024-01-23,5,True
500,1367,2024-09-16,6,False
501,502,2023-12-20,1,False
501,320,2023-01-14,2,False
501,592,2025-03-03,3,False
501,1291,2021-10-29,4,False
501,224,2024-03-26,5,False
501,1327,2022-07-02,6,False
501,1466,2024-09-14,7,True
501,341,2022-12-24,8,False
501,1397,2021-07-07,9,True
502,1270,2025-12-18,1,True
502,1214,2022-12-02,2,True
502,403,2026-03-01,3,False
502,119,2020-01-24,4,False
502,689,2025-04-04,5,False
502,1257,2024-01-21,6,True
502,1083,2020-09-07,7,True
502,568,2020-04-29,8,False
502,541,2025-09-21,9,True
502,1233,2025-08-07,10,True
502,1470,2020-09-18,11,False
502,336,2021-11-15,12,True
502,1293,2025-01-16,13,True
503,192,2025-07-19,1,True
503,667,2023-05-31,2,False
503,188,2024-01-01,3,False
503,1404,2023-09-05,4,False
503,82,2023-07-16,5,False
503,1023,2023-04-12,6,True
503,32,2025-05-22,7,False
503,946,2024-03-10,8,True
503,534,2021-06-26,9,True
503,81,2020-03-19,10,True
503,1041,2023-12-20,11,False
504,1143,2025-11-04,1,True
504,479,2026-01-27,2,True
504,1125,2022-10-13,3,True
504,68,2021-03-18,4,False
504,710,2025-12-03,5,True
504,717,2023-01-09,6,False
504,1498,2025-08-26,7,False
504,18,2022-01-10,8,False
504,1280,2020-10-30,9,True
504,339,2021-08-19,10,True
504,581,2020-11-30,11,True
504,411,2025-11-21,12,True
504,1283,2024-12-15,13,False
505,57,2023-07-11,1,False
505,749,2024-12-26,2,True
505,85,2024-09-25,3,True
505,622,2020-09-17,4,True
505,82,2020-03-03,5,True
505,470,2024-08-21,6,True
505,533,2020-09-26,7,True
505,480,2021-06-08,8,True
505,350,2023-09-01,9,True
505,1243,2022-04-06,10,True
505,907,2024-08-03,11,True
505,1156,2022-11-06,12,True
505,54,2023-01-26,13,True
506,333,2021-05-02,1,False
506,1337,2023-09-22,2,True
506,451,2022-03-29,3,True
506,86,2021-12-12,4,False
506,513,2023-05-02,5,True
506,606,2024-03-05,6,False
506,292,2022-02-05,7,False
506,251,2023-06-18,8,False
506,788,2022-01-06,9,True
506,421,2022-09-04,10,False
506,545,2024-01-01,11,True
506,812,2023-02-27,12,False
506,378,2023-04-05,13,True
507,725,2021-10-22,1,True
507,1270,2020-02-02,2,False
507,231,2026-04-16,3,False
507,1423,2022-01-11,4,True
507,1208,2020-04-30,5,False
507,1336,2021-10-22,6,True
507,1165,2024-02-27,7,True
507,903,2020-05-06,8,False
507,285,2022-11-10,9,True
507,183,2023-01-24,10,False
507,1308,2024-12-13,11,True
508,766,2021-02-04,1,True
508,336,2023-06-02,2,True
508,520,2023-02-03,3,False
508,252,2024-08-29,4,False
508,959,2024-01-25,5,False
508,219,2025-03-07,6,False
508,901,2026-03-20,7,False
508,1212,2021-08-25,8,True
508,711,2025-02-06,9,False
508,29,2024-05-12,10,False
508,1398,2024-09-30,11,True
509,165,2021-03-09,1,False
509,205,2025-07-09,2,False
509,248,2020-09-28,3,True
509,82,2022-01-17,4,True
509,1116,2025-08-29,5,False
509,383,2024-04-30,6,False
509,1313,2022-08-12,7,True
510,785,2023-09-19,1,False
510,892,2022-01-30,2,False
510,637,2024-12-20,3,True
510,321,2022-03-16,4,False
510,397,2020-07-21,5,True
510,289,2020-10-22,6,False
510,661,2022-05-24,7,False
510,946,2020-12-23,8,True
510,1468,2021-12-21,9,True
510,1200,2023-01-04,10,True
510,723,2025-01-31,11,False
510,1030,2024-03-12,12,True
510,281,2025-10-15,13,True
510,199,2020-10-16,14,True
511,195,2023-02-23,1,False
511,420,2022-08-29,2,False
511,143,2025-05-01,3,False
511,605,2022-05-23,4,False
511,1020,2022-01-02,5,True
511,720,2021-09-09,6,False
511,73,2021-11-13,7,True
511,1485,2020-12-10,8,True
511,1086,2021-08-24,9,False
511,1165,2022-10-07,10,True
512,468,2023-09-05,1,False
512,484,2021-03-24,2,True
512,745,2020-12-20,3,True
512,886,2021-07-25,4,True
512,1169,2024-11-06,5,True
512,1359,2022-07-04,6,False
512,671,2025-11-15,7,True
512,490,2025-02-06,8,True
512,667,2025-10-27,9,True
512,1086,2021-08-02,10,False
512,854,2020-07-23,11,True
512,1322,2021-01-05,12,False
512,530,2020-06-23,13,True
513,629,2020-06-10,1,False
513,1017,2020-09-13,2,True
513,235,2025-12-27,3,False
513,1139,2020-07-26,4,False
513,98,2020-12-19,5,False
513,1134,2025-01-01,6,True
513,1276,2025-01-19,7,False
513,618,2022-02-24,8,False
513,620,2020-11-29,9,True
513,619,2020-02-08,10,True
513,329,2021-04-17,11,False
514,806,2024-12-18,1,True
514,114,2025-04-02,2,True
514,870,2022-04-17,3,False
514,199,2020-03-12,4,False
514,298,2023-03-03,5,True
514,744,2021-12-06,6,True
514,1207,2020-07-23,7,False
514,110,2022-03-22,8,True
514,987,2021-04-21,9,True
514,711,2025-04-27,10,False
514,164,2022-09-14,11,True
514,61,2024-07-10,12,False
514,1268,2022-12-02,13,False
515,13,2024-08-14,1,True
515,63,2021-08-29,2,False
515,76,2024-07-10,3,False
515,1113,2020-11-16,4,True
515,1009,2022-12-08,5,True
515,1357,2024-11-16,6,False
515,31,2020-07-12,7,False
515,877,2024-02-16,8,True
515,502,2025-02-22,9,False
515,552,2024-04-14,10,True
515,1433,2023-12-31,11,True
515,1230,2024-07-27,12,True
515,1322,2022-09-30,13,True
515,1135,2022-06-19,14,False
516,894,2024-10-08,1,True
516,503,2025-02-09,2,True
516,263,2025-12-05,3,False
516,13,2024-05-16,4,False
516,667,2022-01-24,5,True
516,12,2024-08-06,6,True
516,1347,2021-11-26,7,True
516,1286,2020-12-20,8,True
516,313,2025-01-02,9,False
516,397,2023-11-02,10,True
516,921,2021-09-25,11,True
516,1296,2025-11-07,12,False
516,94,2023-04-03,13,False
516,1413,2021-07-09,14,True
517,950,2020-05-11,1,True
517,201,2023-12-22,2,False
517,733,2023-09-11,3,False
517,110,2023-04-11,4,False
517,981,2020-11-14,5,True
517,997,2023-01-17,6,True
517,756,2024-07-05,7,True
517,432,2022-06-22,8,True
517,718,2026-03-05,9,False
517,949,2020-05-20,10,False
518,288,2025-09-05,1,True
518,1245,2022-07-18,2,True
518,878,2025-12-14,3,True
518,1301,2024-05-17,4,True
518,871,2025-11-29,5,True
518,984,2021-04-07,6,True
518,38,2024-12-27,7,False
518,489,2021-10-25,8,True
518,1426,2022-06-26,9,False
518,248,2023-10-01,10,True
519,1202,2026-02-01,1,True
519,768,2023-09-03,2,True
519,1467,2026-01-07,3,True
519,476,2020-03-08,4,True
519,1158,2021-09-17,5,True
519,1100,2022-06-09,6,True
519,85,2023-08-03,7,False
519,706,2025-05-27,8,False
519,732,2023-06-10,9,False
519,868,2024-09-08,10,False
519,413,2026-03-14,11,True
519,714,2020-09-20,12,False
519,780,2026-04-16,13,True
519,52,2025-12-14,14,True
520,1343,2020-10-24,1,True
520,405,2020-03-21,2,True
520,1036,2024-09-01,3,False
520,265,2023-03-28,4,False
520,1433,2023-02-03,5,False
521,397,2022-05-24,1,False
521,743,2024-07-06,2,True
521,933,2025-07-21,3,False
521,899,2020-08-14,4,True
521,278,2020-10-27,5,True
521,1289,2026-03-06,6,False
521,740,2021-11-04,7,True
521,789,2026-02-02,8,True
521,1406,2024-06-22,9,True
521,1218,2026-03-26,10,False
522,1345,2020-01-25,1,True
522,1360,2021-05-30,2,True
522,301,2023-02-05,3,False
522,1174,2021-04-08,4,True
523,960,2020-02-14,1,False
523,563,2021-07-12,2,True
523,76,2023-01-07,3,False
523,1428,2025-08-30,4,False
523,944,2023-02-02,5,False
523,415,2022-09-01,6,False
523,1013,2023-11-17,7,True
523,938,2023-02-28,8,True
523,925,2023-05-19,9,False
523,561,2022-05-05,10,True
523,1198,2024-09-21,11,True
523,87,2026-03-29,12,False
523,1317,2025-04-28,13,True
523,1205,2023-05-16,14,False
524,1044,2023-08-16,1,True
524,794,2020-04-08,2,False
524,1086,2022-04-14,3,True
524,1156,2022-11-23,4,True
525,1264,2021-05-26,1,False
525,929,2026-03-11,2,False
525,977,2020-07-09,3,False
525,518,2023-05-07,4,False
525,554,2023-09-29,5,False
525,319,2021-11-06,6,True
525,1017,2025-08-02,7,False
525,1105,2023-12-20,8,False
526,559,2021-03-24,1,False
526,425,2021-07-07,2,False
526,715,2020-11-23,3,True
526,1477,2022-10-24,4,False
526,254,2023-01-26,5,False
526,130,2025-01-27,6,False
526,391,2024-10-19,7,False
526,307,2023-12-29,8,True
526,775,2021-03-27,9,True
526,57,2026-01-19,10,True
527,172,2021-10-07,1,True
527,622,2026-02-17,2,True
527,276,2020-01-01,3,False
527,88,2023-04-29,4,False
527,713,2024-11-10,5,False
527,679,2024-03-10,6,True
527,160,2021-12-20,7,False
527,769,2020-05-23,8,True
528,1157,2025-12-13,1,True
528,2,2023-02-27,2,False
528,350,2023-10-18,3,True
528,1092,2022-04-08,4,False
528,625,2025-12-24,5,True
529,982,2021-07-19,1,False
529,828,2022-04-06,2,False
529,258,2026-03-30,3,False
529,523,2021-02-09,4,True
529,655,2026-03-30,5,True
530,750,2020-10-11,1,False
530,900,2025-03-10,2,False
530,1427,2020-10-23,3,False
530,561,2021-09-05,4,False
530,323,2023-08-31,5,False
530,1416,2022-07-06,6,True
531,1438,2025-08-02,1,True
531,88,2023-02-02,2,False
531,1120,2020-02-18,3,True
531,1420,2022-09-02,4,False
531,1319,2025-02-25,5,False
531,1497,2023-05-26,6,False
531,606,2020-11-24,7,True
531,1270,2024-11-21,8,False
531,1101,2025-06-17,9,False
531,599,2024-06-25,10,False
531,1444,2023-07-22,11,False
532,176,2021-10-01,1,False
532,433,2022-07-26,2,True
532,1490,2024-11-02,3,True
532,607,2024-10-08,4,True
532,1427,2021-02-15,5,True
532,1135,2020-01-19,6,False
533,260,2022-12-18,1,False
533,431,2024-01-27,2,True
533,262,2022-09-22,3,False
533,247,2020-12-29,4,True
533,1298,2021-09-17,5,False
533,459,2021-11-26,6,False
533,990,2024-03-29,7,False
533,1284,2024-08-03,8,True
533,1178,2024-07-13,9,True
533,312,2021-06-05,10,True
534,413,2025-09-04,1,False
534,228,2021-03-04,2,False
534,954,2025-04-15,3,True
534,110,2026-04-29,4,False
534,846,2020-05-10,5,True
534,24,2023-12-01,6,False
534,1197,2023-08-06,7,False
534,1468,2022-11-11,8,False
534,423,2022-05-13,9,False
534,120,2023-08-02,10,False
534,1494,2024-06-15,11,False
534,545,2021-05-03,12,True
535,772,2023-08-26,1,False
535,1349,2024-10-31,2,True
535,951,2023-01-18,3,False
535,88,2023-07-03,4,False
535,845,2023-06-22,5,False
535,334,2021-02-09,6,False
535,1425,2022-06-20,7,False
535,1430,2020-12-04,8,True
535,792,2021-04-13,9,False
535,1251,2024-03-01,10,True
535,151,2021-08-11,11,True
535,123,2020-02-06,12,True
535,81,2020-08-24,13,True
535,1470,2022-05-06,14,False
536,1363,2020-07-10,1,False
536,1129,2024-10-15,2,False
536,832,2023-11-12,3,False
536,572,2023-01-05,4,False
536,450,2021-10-23,5,False
536,416,2023-07-02,6,True
536,655,2024-09-12,7,True
536,625,2021-11-28,8,False
537,958,2024-12-26,1,True
537,288,2020-06-29,2,False
537,865,2024-11-03,3,True
537,1035,2025-03-19,4,True
537,946,2021-08-11,5,False
538,462,2025-03-26,1,True
538,1340,2021-02-07,2,False
538,1160,2020-12-19,3,False
538,256,2024-11-23,4,False
538,191,2022-03-03,5,False
538,1281,2023-09-05,6,False
538,1063,2025-04-07,7,False
538,581,2020-01-10,8,False
538,554,2021-03-11,9,False
538,1340,2020-01-03,10,False
538,103,2026-02-23,11,False
538,893,2021-12-17,12,False
538,1094,2025-08-19,13,True
539,881,2020-12-11,1,True
539,10,2020-05-31,2,False
539,621,2024-11-26,3,True
539,1080,2021-01-13,4,False
539,1216,2021-07-26,5,False
539,173,2021-01-27,6,True
539,629,2026-03-30,7,True
539,125,2022-09-07,8,False
539,910,2022-08-25,9,False
539,638,2022-03-25,10,False
539,170,2020-04-27,11,True
539,1198,2025-08-21,12,True
539,234,2024-11-08,13,True
539,904,2021-06-03,14,False
540,555,2020-07-03,1,True
540,1076,2025-08-26,2,False
540,527,2021-09-02,3,True
540,1201,2025-12-23,4,True
540,175,2023-07-10,5,True
540,407,2022-11-08,6,True
540,1408,2021-04-11,7,False
540,860,2021-01-03,8,False
540,1369,2023-10-16,9,False
540,814,2020-11-05,10,False
540,643,2024-08-03,11,False
541,330,2020-11-24,1,False
541,925,2021-11-17,2,False
541,1332,2023-11-19,3,True
541,1105,2023-10-31,4,False
541,276,2025-08-16,5,True
541,1298,2023-04-17,6,True
541,663,2020-12-21,7,False
541,570,2024-07-18,8,False
541,970,2020-04-04,9,False
541,260,2020-05-20,10,False
541,1325,2025-11-06,11,True
542,941,2022-01-04,1,True
542,1160,2024-04-03,2,False
542,1310,2023-04-30,3,True
542,221,2026-01-04,4,True
542,1466,2025-03-19,5,True
542,506,2023-04-24,6,True
542,320,2022-09-28,7,False
542,957,2020-08-25,8,True
542,401,2022-05-11,9,True
542,1352,2024-02-10,10,True
542,137,2022-10-11,11,False
543,1162,2020-06-21,1,True
543,209,2020-10-01,2,False
543,1493,2025-09-10,3,True
543,543,2022-08-03,4,False
543,911,2022-11-26,5,True
543,494,2022-01-13,6,False
543,1107,2024-05-18,7,True
543,118,2020-05-29,8,False
543,1288,2023-02-16,9,True
543,768,2025-07-26,10,False
543,1097,2021-05-30,11,False
543,607,2024-01-14,12,False
544,655,2024-01-27,1,True
544,87,2024-01-04,2,True
544,380,2025-02-23,3,True
544,65,2021-05-15,4,False
544,901,2021-10-14,5,True
544,1338,2022-09-25,6,True
544,236,2023-03-06,7,False
544,841,2025-09-08,8,True
544,992,2025-07-12,9,True
544,223,2025-07-14,10,True
544,501,2025-06-09,11,True
544,534,2024-02-08,12,True
544,940,2022-12-23,13,True
544,481,2026-04-18,14,True
545,783,2023-07-12,1,False
545,262,2021-02-13,2,True
545,1339,2020-05-20,3,True
545,1,2025-10-19,4,True
545,951,2024-05-17,5,True
545,952,2022-08-13,6,True
545,1037,2025-06-02,7,False
545,685,2023-07-09,8,False
545,1379,2023-08-13,9,False
545,1078,2025-11-16,10,True
545,305,2022-12-04,11,True
546,418,2020-05-15,1,False
546,1415,2025-10-28,2,True
546,657,2021-09-01,3,True
546,9,2025-04-08,4,False
547,983,2024-02-16,1,False
547,1225,2020-06-02,2,True
547,1135,2023-11-18,3,True
547,1466,2021-05-18,4,False
547,16,2023-07-03,5,False
547,978,2025-05-26,6,True
548,1151,2023-09-17,1,False
548,737,2024-07-12,2,True
548,1391,2024-06-11,3,True
548,713,2024-09-07,4,False
548,49,2024-01-25,5,False
548,535,2022-09-19,6,False
548,190,2024-02-15,7,True
548,1291,2023-02-11,8,False
548,67,2020-05-02,9,False
549,620,2023-07-04,1,False
549,1079,2023-05-25,2,False
549,93,2022-09-21,3,True
549,1450,2021-11-27,4,True
549,880,2026-02-04,5,False
549,83,2025-04-07,6,True
549,492,2022-04-02,7,True
549,1255,2023-01-22,8,True
549,1100,2024-05-17,9,True
549,780,2024-08-31,10,False
549,1314,2025-12-25,11,True
549,126,2020-01-25,12,True
549,447,2021-06-02,13,True
550,1281,2021-04-28,1,True
550,806,2023-12-10,2,True
550,947,2025-04-22,3,True
550,1401,2022-04-20,4,False
550,303,2024-11-18,5,True
550,1146,2024-08-06,6,False
550,848,2021-01-07,7,False
551,661,2024-03-03,1,True
551,1093,2023-06-18,2,True
551,672,2023-11-08,3,False
551,268,2022-10-26,4,False
551,781,2022-12-19,5,True
551,58,2021-02-08,6,False
551,1013,2024-06-01,7,True
552,619,2025-07-18,1,True
552,1323,2024-12-26,2,True
552,730,2024-08-21,3,False
552,621,2024-02-27,4,True
552,950,2025-12-02,5,False
552,732,2020-05-15,6,False
552,236,2024-12-25,7,True
552,1353,2024-01-06,8,False
552,440,2024-07-02,9,True
552,1279,2021-11-19,10,True
552,1395,2023-12-23,11,True
552,459,2021-04-21,12,True
552,1124,2024-01-28,13,False
553,702,2024-09-23,1,True
553,272,2024-08-07,2,True
553,1078,2020-09-02,3,False
553,909,2023-05-16,4,True
553,264,2022-10-31,5,False
553,760,2020-08-02,6,True
553,1131,2024-01-11,7,True
553,121,2024-09-01,8,False
553,1370,2020-06-22,9,False
553,1408,2026-01-14,10,True
553,502,2025-01-08,11,False
553,451,2026-02-28,12,True
554,901,2020-03-23,1,False
554,770,2023-08-27,2,False
554,218,2024-12-01,3,False
554,576,2021-06-02,4,False
554,189,2023-09-29,5,False
554,268,2023-11-18,6,True
554,1082,2025-12-26,7,False
554,414,2022-05-04,8,True
554,97,2024-01-16,9,False
555,275,2025-12-24,1,False
555,182,2025-02-26,2,True
555,984,2026-02-28,3,False
555,1103,2023-05-19,4,False
555,573,2020-12-16,5,False
555,180,2023-12-29,6,True
555,918,2024-10-22,7,True
555,232,2024-04-20,8,True
555,72,2025-04-24,9,False
555,921,2020-01-03,10,True
555,1418,2023-02-10,11,False
555,1273,2022-07-12,12,True
555,1057,2022-10-26,13,False
555,596,2023-06-26,14,True
556,1141,2021-06-19,1,True
556,916,2024-05-13,2,False
556,1078,2020-05-17,3,True
556,115,2020-08-02,4,False
556,1122,2022-11-04,5,False
556,967,2020-04-11,6,False
556,103,2021-12-17,7,False
556,1215,2024-01-16,8,True
557,479,2021-05-22,1,True
557,513,2022-11-23,2,True
557,428,2025-04-22,3,True
557,1336,2020-12-21,4,False
557,1419,2025-03-08,5,False
557,222,2025-12-07,6,False
557,1217,2024-12-05,7,True
557,937,2023-05-06,8,True
557,126,2023-03-27,9,False
557,999,2023-09-03,10,True
558,67,2020-10-26,1,True
558,1444,2022-09-02,2,True
558,405,2024-06-30,3,False
558,426,2023-11-06,4,True
558,99,2023-09-01,5,False
559,1096,2021-05-05,1,True
559,697,2024-05-04,2,False
559,1049,2020-02-19,3,True
559,179,2021-01-09,4,False
559,1487,2025-01-11,5,True
559,992,2022-08-30,6,True
559,1127,2024-07-25,7,True
559,59,2023-02-04,8,False
559,505,2022-07-28,9,False
559,152,2024-02-16,10,True
559,840,2022-03-20,11,False
559,450,2020-12-28,12,False
559,1334,2022-09-29,13,True
560,711,2022-08-15,1,False
560,881,2024-11-23,2,False
560,1359,2021-03-12,3,False
560,1048,2021-01-29,4,False
560,167,2025-12-25,5,True
560,607,2020-08-14,6,True
560,615,2022-10-23,7,True
560,1378,2020-09-08,8,True
560,1351,2021-05-24,9,False
560,1346,2022-02-04,10,False
560,1142,2025-08-24,11,True
560,621,2023-06-04,12,False
560,913,2023-02-06,13,True
560,85,2020-07-22,14,False
561,546,2025-11-04,1,False
561,1153,2020-01-13,2,True
561,558,2020-11-03,3,True
561,1389,2025-08-06,4,False
561,799,2024-08-09,5,True
561,800,2020-02-04,6,False
561,1015,2023-02-15,7,True
561,221,2025-03-12,8,False
561,245,2024-08-28,9,True
561,1470,2024-08-26,10,True
561,1260,2025-06-12,11,False
561,768,2022-10-28,12,True
562,1173,2021-11-05,1,False
562,637,2021-11-07,2,False
562,727,2021-01-23,3,False
562,1490,2021-12-02,4,True
562,115,2026-03-16,5,True
562,885,2022-11-02,6,True
562,684,2022-12-17,7,True
563,235,2025-10-14,1,True
563,999,2021-03-15,2,True
563,941,2021-12-10,3,False
563,893,2021-07-04,4,True
563,1433,2025-08-21,5,True
564,800,2020-06-30,1,False
564,391,2024-11-18,2,True
564,83,2020-10-09,3,True
564,328,2020-06-11,4,False
564,165,2025-09-01,5,True
564,119,2022-07-07,6,True
564,466,2022-09-08,7,False
564,396,2020-08-26,8,True
564,844,2025-03-10,9,True
564,1380,2023-08-27,10,False
564,1389,2023-02-14,11,True
564,749,2020-04-15,12,False
564,804,2024-05-16,13,False
565,431,2024-06-21,1,False
565,1416,2021-08-23,2,False
565,1411,2026-04-23,3,False
565,410,2025-02-20,4,False
565,660,2025-08-11,5,True
565,421,2023-02-01,6,True
565,382,2020-01-11,7,True
565,778,2022-08-29,8,True
565,611,2024-10-18,9,True
565,970,2021-04-22,10,True
565,453,2023-12-26,11,True
565,683,2025-05-28,12,True
566,930,2023-04-30,1,False
566,898,2020-09-24,2,True
566,1256,2025-07-07,3,True
566,1050,2020-08-17,4,True
566,1052,2024-04-24,5,True
566,1328,2025-12-20,6,False
566,515,2024-04-13,7,True
566,802,2022-04-20,8,True
566,239,2022-02-27,9,False
566,1268,2020-12-29,10,True
566,937,2024-03-03,11,True
566,322,2026-03-25,12,True
566,246,2021-09-24,13,False
566,420,2020-08-08,14,True
567,1309,2024-06-10,1,False
567,565,2021-03-21,2,False
567,335,2021-12-04,3,True
567,1051,2020-01-14,4,False
567,70,2021-02-11,5,False
567,267,2021-08-17,6,False
567,643,2024-04-29,7,True
567,346,2021-12-05,8,True
567,349,2025-05-07,9,True
567,1382,2026-01-31,10,True
567,388,2020-04-17,11,False
567,599,2021-07-18,12,False
568,939,2021-05-27,1,True
568,557,2021-01-22,2,True
568,638,2023-07-19,3,False
568,1088,2020-11-08,4,True
568,80,2020-12-13,5,True
569,1395,2022-02-27,1,False
569,31,2024-07-11,2,True
569,1301,2020-03-26,3,False
569,75,2025-11-29,4,False
569,149,2020-06-13,5,False
569,960,2024-05-26,6,False
569,86,2021-06-26,7,False
569,1279,2021-09-24,8,False
569,55,2022-06-23,9,False
569,866,2022-10-15,10,False
569,1428,2026-01-15,11,True
569,1276,2025-08-10,12,True
569,1056,2021-05-01,13,False
569,1445,2021-06-14,14,False
570,289,2021-06-23,1,True
570,452,2023-07-03,2,True
570,1130,2023-01-29,3,False
570,536,2025-02-06,4,False
571,1458,2020-07-21,1,True
571,887,2025-08-24,2,False
571,82,2026-04-09,3,False
571,1000,2022-04-07,4,False
571,1333,2020-11-08,5,False
571,647,2025-11-19,6,True
571,686,2023-09-12,7,True
571,58,2025-05-25,8,True
571,89,2025-07-25,9,False
572,1477,2020-01-23,1,False
572,605,2024-01-15,2,False
572,59,2022-06-02,3,False
572,17,2023-02-10,4,False
572,1294,2021-07-20,5,True
572,54,2024-04-13,6,False
572,1186,2023-04-27,7,True
572,523,2020-12-19,8,True
573,1131,2022-03-21,1,True
573,289,2024-04-23,2,False
573,955,2024-08-25,3,False
573,1143,2022-10-19,4,False
573,865,2021-02-10,5,True
573,147,2021-07-22,6,False
573,386,2023-06-20,7,True
573,7,2025-03-17,8,True
573,1207,2021-06-13,9,False
573,123,2021-12-18,10,False
573,1066,2021-07-05,11,False
573,619,2021-10-10,12,True
574,949,2023-09-02,1,True
574,570,2023-09-08,2,False
574,937,2023-07-25,3,True
574,1308,2021-01-14,4,True
574,1127,2025-07-28,5,True
574,741,2021-12-16,6,False
575,1272,2026-04-26,1,False
575,1488,2022-07-25,2,False
575,522,2021-10-11,3,False
575,391,2026-02-02,4,True
575,828,2021-12-25,5,True
575,57,2021-06-17,6,True
575,1381,2020-01-19,7,False
575,664,2025-01-18,8,True
575,357,2023-02-03,9,False
576,1441,2023-11-01,1,False
576,718,2022-08-25,2,False
576,1345,2020-05-23,3,True
576,16,2021-06-04,4,True
576,365,2023-07-14,5,False
576,1464,2025-03-17,6,True
576,402,2021-07-23,7,False
577,457,2021-10-03,1,True
577,1405,2020-02-25,2,False
577,92,2022-08-14,3,True
577,805,2021-07-08,4,False
577,1200,2025-07-02,5,True
577,23,2024-09-15,6,True
577,835,2020-07-21,7,True
577,907,2023-06-01,8,False
577,1355,2022-04-10,9,False
577,1239,2025-01-18,10,True
577,1351,2023-07-23,11,True
577,614,2025-10-10,12,True
578,1004,2025-03-20,1,False
578,1172,2023-05-31,2,False
578,725,2023-10-21,3,False
578,302,2022-07-23,4,True
578,266,2022-05-21,5,False
578,540,2024-10-13,6,False
578,59,2021-04-07,7,True
578,115,2025-06-23,8,True
578,1332,2024-01-29,9,True
578,490,2022-12-29,10,False
578,517,2021-06-08,11,True
579,135,2021-07-01,1,False
579,167,2023-07-05,2,False
579,971,2021-01-11,3,False
579,1430,2022-07-27,4,True
579,397,2023-03-14,5,True
580,416,2022-10-24,1,False
580,1339,2023-12-14,2,True
580,361,2020-10-01,3,False
580,362,2020-06-26,4,False
581,254,2025-09-30,1,False
581,1345,2020-08-17,2,False
581,1212,2022-02-04,3,False
581,1440,2020-10-21,4,True
581,1013,2023-12-10,5,True
582,395,2024-05-20,1,False
582,1281,2024-12-23,2,True
582,1495,2022-06-01,3,True
582,1137,2025-12-20,4,True
582,50,2022-04-16,5,True
582,1011,2024-01-06,6,True
582,417,2025-08-27,7,True
583,1044,2025-03-07,1,False
583,1294,2023-05-02,2,True
583,69,2023-07-15,3,False
583,1095,2021-07-10,4,False
583,1456,2022-07-16,5,False
583,693,2022-12-29,6,True
583,364,2023-09-19,7,False
583,1113,2024-05-19,8,False
