user_id,song_id,fecha,duracion,completado
952,633,2024-05-10,1.17,False
937,82,2025-08-26,3.59,True
1353,976,2021-03-08,2.52,True
881,890,2024-05-03,3.7,True
1167,1179,2023-07-08,1.46,False
1498,924,2021-11-16,1.78,True
463,263,2024-01-08,1.45,True
817,346,2022-10-27,1.79,False
1069,558,2024-08-19,2.74,True
1224,422,2023-04-05,2.78,False
1181,822,2020-09-20,1.35,True
263,609,2022-05-28,4.48,True
471,659,2020-07-08,1.04,True
1252,587,2025-03-19,3.26,True
1090,221,2020-02-07,1.44,False
821,867,2021-12-10,4.87,True
466,3,2021-08-05,3.09,False
801,371,2025-11-09,1.71,True
1069,1042,2025-09-25,4.58,True
509,820,2022-09-04,2.79,True
1402,1333,2020-11-06,1.1,True
154,159,2023-04-25,2.15,False
281,488,2022-09-20,4.08,True
804,1250,2023-03-12,2.63,False
1492,387,2020-02-26,1.02,True
217,406,2023-04-16,3.66,False
1479,1336,2025-02-23,3.39,True
1108,804,2021-12-08,3.87,False
178,406,2022-02-17,3.1,False
327,1460,2026-03-07,2.78,True
490,358,2024-05-14,1.56,False
369,1298,2025-03-08,4.52,True
1133,835,2024-04-28,4.25,True
1012,678,2021-11-18,1.47,True
1444,1200,2026-01-09,2.12,True
75,926,2022-10-29,2.45,False
685,603,2024-02-08,3.95,False
1217,946,2023-04-24,1.29,False
521,20,2021-11-05,3.26,False
654,451,2021-08-06,4.7,True
1149,1464,2021-04-02,1.58,True
720,1103,2023-01-24,3.72,True
602,1149,2024-11-04,2.94,True
851,800,2020-08-16,3.94,False
227,366,2023-04-09,4.05,True
542,1233,2024-09-06,4.41,True
202,1447,2025-08-05,4.32,True
191,541,2020-09-12,4.02,False
1300,341,2025-09-03,1.32,False
1234,86,2021-10-08,2.46,True
887,137,2022-06-26,4.45,False
372,1076,2022-01-29,2.47,True
255,1280,2024-04-22,1.69,False
569,1247,2024-06-24,3.62,False
573,1463,2020-12-24,2.18,True
1089,730,2023-09-27,4.63,True
332,592,2020-08-27,3.93,False
1062,443,2020-08-01,2.39,False
574,179,2020-02-22,2.85,False
1356,1297,2022-08-23,1.54,True
458,374,2023-12-12,1.94,True
542,1071,2021-05-17,1.33,False
378,421,2020-12-06,4.61,True
1340,1351,2020-09-21,3.27,True
856,788,2024-09-21,1.48,True
357,556,2023-03-07,1.54,False
436,1062,2021-10-22,3.25,False
1222,497,2023-08-12,1.11,True
149,427,2026-03-03,4.56,False
163,429,2020-08-01,4.28,False
911,363,2025-05-09,2.87,True
879,686,2024-02-11,2.18,False
1117,1448,2024-02-09,3.0,True
1079,195,2026-01-15,2.16,True
1473,470,2025-12-31,1.27,True
902,296,2025-07-19,2.68,True
1138,1429,2021-09-23,2.4,True
587,32,2022-07-21,1.58,False
317,1395,2023-04-22,2.48,False
656,1441,2021-08-20,2.29,False
592,1466,2025-02-10,4.5,True
395,592,2023-11-11,3.0,False
536,242,2024-05-01,4.2,False
1046,1407,2022-10-05,4.53,False
97,831,2025-01-07,2.62,True
1287,384,2021-01-10,4.14,False
1029,1108,2026-03-02,3.95,True
1375,232,2021-01-23,3.11,False
1326,205,2024-08-22,3.93,True
131,488,2024-01-25,1.88,False
206,445,2020-05-01,4.68,True
583,1409,2025-01-03,4.7,True
593,1274,2022-05-16,1.24,False
915,123,2022-08-18,1.98,False
1377,307,2024-10-05,3.29,True
759,758,2023-10-28,3.22,False
228,19,2025-05-05,1.42,False
1200,814,2025-04-16,3.68,False
57,129,2025-10-15,1.5,True
1161,319,2021-05-09,3.31,True
283,507,2024-12-25,1.79,False
75,481,2026-04-22,4.54,False
817,1341,2021-07-27,2.74,True
618,1470,2025-10-12,3.64,False
93,776,2023-03-07,1.42,False
48,858,2022-07-08,4.65,False
165,936,2023-01-08,4.12,False
587,451,2025-03-14,1.72,False
320,539,2021-03-15,2.32,True
649,691,2025-01-03,2.78,True
1099,1467,2025-06-18,1.06,True
46,1189,2020-11-07,4.27,False
840,598,2024-09-15,4.11,False
671,570,2022-06-19,2.28,True
782,534,2024-12-22,4.09,False
1052,481,2023-03-31,3.19,False
35,35,2025-09-06,1.71,False
692,747,2020-10-15,3.7,True
398,158,2025-08-03,2.87,False
3,248,2024-05-28,2.64,False
698,248,2023-09-09,3.29,True
116,1363,2020-11-28,1.11,False
1337,1378,2021-05-31,1.23,True
403,692,2020-07-18,2.9,True
240,413,2025-09-17,2.76,True
498,780,2022-08-05,4.28,True
107,1047,2022-05-13,4.62,True
555,244,2023-10-05,4.23,False
1457,478,2022-07-28,3.42,True
990,362,2025-05-25,4.88,False
1249,1293,2023-04-15,4.94,False
614,88,2024-06-20,1.09,False
112,1363,2025-09-10,1.29,False
1366,628,2026-02-03,1.81,True
734,530,2021-08-06,3.81,False
1104,125,2024-02-15,4.62,True
132,814,2023-08-26,2.49,True
434,1193,2021-04-14,2.58,False
667,1343,2023-08-10,3.25,False
275,1459,2021-05-28,1.48,False
635,596,2021-04-09,4.74,True
348,1084,2023-12-15,1.03,True
81,1192,2020-10-18,2.69,False
340,1006,2022-01-18,1.14,True
1195,1159,2021-02-12,2.57,False
94,318,2021-10-03,1.86,False
1024,1282,2022-01-22,2.91,True
1242,483,2023-12-10,1.04,False
344,717,2020-02-29,3.5,True
1365,946,2025-05-27,2.15,False
561,48,2021-01-17,4.05,True
429,406,2021-07-09,3.43,True
1484,1202,2020-11-17,1.63,False
140,857,2022-06-27,3.59,True
865,1442,2022-10-19,4.0,True
1334,399,2023-11-18,1.23,True
1043,375,2022-06-20,2.95,True
1091,834,2021-06-14,2.73,True
1319,1254,2025-06-29,3.69,True
1388,805,2024-05-07,1.98,False
307,412,2026-04-05,2.03,False
1004,1333,2021-11-14,1.57,True
719,107,2025-08-26,3.97,True
101,174,2024-10-20,4.57,False
587,617,2023-12-06,4.93,True
1029,198,2020-07-11,3.34,False
120,630,2022-01-13,1.35,True
988,693,2025-01-22,3.47,True
297,1297,2023-03-23,1.64,True
518,549,2025-08-18,1.58,True
99,555,2025-04-05,2.73,True
220,1305,2026-02-13,2.51,False
1445,1445,2020-05-26,2.81,False
1177,374,2023-06-22,3.88,False
634,389,2021-10-24,3.45,False
489,537,2020-10-22,4.04,True
1163,602,2024-07-05,2.03,True
1332,974,2023-02-09,3.87,True
1428,824,2023-07-24,4.88,True
1260,293,2020-12-13,1.11,False
1470,624,2024-07-31,1.3,True
180,504,2023-04-02,3.72,True
987,609,2025-02-05,1.53,True
270,882,2025-09-14,3.13,False
844,1180,2021-04-25,4.15,False
798,964,2022-06-16,1.43,True
290,658,2021-11-05,2.15,True
384,1315,2024-04-10,1.05,True
1250,1290,2025-11-12,1.69,False
293,138,2022-09-28,1.48,True
1431,1111,2023-08-17,4.06,False
531,620,2023-04-05,2.6,True
1415,217,2023-01-12,3.07,False
153,417,2024-03-14,3.57,False
752,222,2020-04-11,4.42,True
123,268,2021-01-10,2.6,True
415,1088,2024-01-10,3.56,True
706,597,2022-02-06,3.12,False
1181,383,2021-07-19,4.52,False
1470,562,2023-11-12,3.5,True
1206,853,2026-01-29,4.59,False
937,741,2025-05-08,3.59,False
973,1294,2022-04-18,4.63,True
1371,1351,2023-01-28,1.75,True
1149,494,2025-08-17,4.0,False
943,1490,2024-08-22,4.3,False
825,393,2021-04-08,3.75,False
48,532,2026-04-21,1.55,False
19,538,2022-03-27,3.68,False
1426,440,2023-07-15,1.99,True
358,1043,2025-02-13,4.92,True
1212,601,2023-03-18,1.38,False
322,645,2024-09-02,3.11,True
280,1141,2025-10-06,3.4,False
115,222,2022-01-20,2.59,False
788,1229,2021-06-21,4.59,False
557,976,2021-11-27,4.6,False
769,1252,2023-03-16,2.73,False
486,440,2021-11-26,3.61,False
1364,637,2021-05-30,4.04,False
1020,86,2025-09-08,2.92,False
486,1395,2023-02-14,2.57,False
282,1048,2023-06-26,4.45,True
1459,209,2022-08-23,3.79,True
604,1114,2023-06-01,2.46,True
615,922,2023-08-10,4.43,False
509,449,2026-02-01,3.5,True
1296,349,2022-12-11,3.16,False
894,820,2025-12-15,3.25,False
202,1002,2024-12-22,3.47,True
489,705,2026-04-19,2.82,False
25,646,2021-01-01,2.99,False
22,76,2020-06-25,4.64,False
1098,296,2022-02-06,3.2,True
1044,507,2024-01-25,2.6,True
938,687,2024-06-17,2.47,False
467,1470,2023-04-09,1.69,False
517,252,2023-07-17,3.41,False
265,818,2024-12-14,4.41,False
449,792,2025-04-10,2.98,False
796,555,2025-01-20,2.38,False
687,1256,2024-01-15,4.41,False
379,677,2023-12-19,1.26,True
800,1076,2021-09-07,2.96,False
64,1035,2023-11-15,3.79,False
1336,1360,2020-11-03,1.89,False
975,1207,2022-07-15,2.21,True
569,1393,2022-09-28,3.27,False
1187,940,2020-12-18,2.25,False
1119,1081,2021-05-04,1.15,False
688,551,2021-06-05,2.44,True
1417,75,2024-06-05,4.36,True
926,645,2021-08-15,4.06,True
1448,757,2022-12-14,4.05,False
1073,1222,2023-02-02,3.7,True
1368,101,2026-03-18,1.05,False
609,1047,2022-10-16,2.89,False
752,1442,2025-01-17,3.9,True
126,1073,2024-06-03,1.85,True
1017,640,2021-02-11,1.03,False
193,1073,2020-05-11,2.96,True
1379,819,2025-06-01,3.78,False
266,687,2023-05-05,4.67,True
1293,1320,2021-03-09,3.6,False
1263,140,2025-04-27,3.07,True
257,847,2020-07-08,2.54,True
333,1293,2021-09-30,1.87,False
1495,1458,2022-10-29,3.82,True
803,1224,2023-01-21,1.05,False
1264,749,2024-02-27,3.49,True
699,1240,2024-05-24,1.4,False
679,532,2020-07-13,1.84,True
712,723,2020-07-08,4.34,True
984,1457,2022-11-07,4.6,True
1263,1074,2023-08-27,3.64,False
347,631,2020-03-19,4.13,True
529,237,2024-03-15,2.18,False
973,1379,2024-01-25,4.63,False
737,827,2021-04-09,2.08,False
13,916,2023-12-21,3.26,True
76,285,2025-10-19,4.08,False
556,3,2025-12-14,1.05,False
231,324,2021-02-12,3.71,True
1117,1348,2025-09-05,2.08,True
1056,842,2024-07-03,3.7,False
1452,1064,2022-05-20,1.59,False
852,1355,2021-01-27,3.54,True
12,1475,2022-03-16,4.13,False
136,1379,2022-08-24,1.0,False
748,707,2024-01-22,3.72,True
695,1372,2023-02-11,2.04,False
697,79,2023-10-04,4.64,False
82,354,2026-02-23,3.67,True
667,174,2026-01-28,1.14,False
860,1169,2023-10-19,1.84,False
1371,737,2021-09-20,4.88,True
13,1234,2020-05-23,3.66,False
437,759,2021-10-29,3.09,False
790,1429,2023-03-03,1.99,True
865,1353,2025-09-01,3.33,True
374,536,2020-01-03,4.79,True
836,257,2025-11-24,1.18,False
398,194,2021-07-19,2.93,True
958,82,2021-02-17,4.09,True
817,1044,2023-09-30,4.91,False
1418,586,2023-03-21,2.64,False
88,1437,2021-09-23,2.01,True
1377,36,2024-08-02,2.1,True
388,1147,2021-12-04,1.94,False
1100,734,2021-11-02,4.71,False
212,82,2026-03-30,3.94,True
459,279,2024-05-30,2.54,False
653,824,2024-03-11,1.25,True
706,1440,2021-03-17,4.0,True
866,1469,2024-06-28,2.87,False
746,263,2025-08-17,2.74,False
1308,96,2026-04-03,3.97,False
285,1169,2023-04-05,2.79,True
248,834,2026-01-29,4.42,True
1422,560,2022-04-08,1.17,True
475,1297,2022-08-31,3.54,False
352,1399,2020-10-18,4.01,False
1077,432,2021-09-22,2.51,False
41,527,2024-03-29,1.05,True
306,909,2021-01-25,3.62,False
1475,876,2022-07-08,1.2,False
448,359,2023-01-06,3.8,True
351,629,2024-03-25,2.83,False
1479,1158,2020-10-20,1.05,True
120,1279,2024-02-10,3.73,False
634,427,2020-07-07,1.26,True
1141,111,2021-05-02,3.0,False
685,367,2024-09-07,2.6,False
175,187,2025-07-11,2.26,False
796,1482,2025-06-15,1.29,True
645,989,2026-04-12,3.41,False
1183,313,2022-09-07,2.59,False
1302,317,2022-11-09,4.2,True
836,312,2023-11-11,1.05,True
1043,322,2020-03-01,3.0,True
1062,422,2024-05-12,2.54,False
55,606,2022-07-11,3.76,False
523,1268,2020-03-24,1.54,True
1259,156,2021-07-19,4.76,True
1309,387,2022-08-03,3.63,False
288,357,2022-10-04,3.21,True
944,725,2022-04-09,1.2,False
983,1024,2022-08-26,4.64,False
682,1073,2023-08-09,1.36,True
1419,442,2021-05-15,2.95,True
73,952,2025-11-10,2.48,True
1071,384,2020-02-15,1.7,True
1128,338,2026-02-15,3.31,True
625,848,2023-08-14,1.91,True
512,616,2026-01-01,3.13,True
1113,1116,2024-10-27,3.1,False
1432,487,2022-07-15,4.61,False
547,870,2024-03-11,3.43,False
1277,129,2022-10-10,1.07,False
490,515,2024-12-27,1.99,True
1034,499,2020-03-26,1.95,False
815,1022,2020-10-06,4.46,True
142,151,2021-12-06,2.67,True
1323,1026,2022-05-24,3.81,True
1147,426,2025-08-26,1.48,True
507,325,2020-01-16,3.83,True
1363,487,2024-02-26,2.53,True
1101,359,2021-01-30,4.03,False
459,347,2026-01-07,2.03,True
387,412,2023-12-07,2.42,True
1266,576,2024-01-31,1.26,False
522,37,2024-10-01,4.64,True
772,51,2022-06-06,2.9,True
918,849,2022-10-04,2.0,False
268,401,2024-04-04,3.53,True
91,1251,2021-01-20,3.52,True
652,1165,2021-12-14,2.35,True
734,1098,2020-09-20,1.43,True
14,385,2024-03-12,3.97,False
527,656,2020-11-20,2.68,False
169,846,2024-06-17,3.7,False
411,909,2023-05-22,2.85,False
233,1200,2023-10-26,3.54,False
206,397,2025-10-23,4.03,False
1006,8,2025-05-27,3.23,True
1440,1457,2023-06-24,4.89,False
57,315,2024-06-28,1.45,False
1394,1182,2024-09-25,3.89,True
636,135,2022-09-20,4.36,True
445,1398,2021-01-22,4.3,True
529,1256,2024-06-02,2.39,False
1408,38,2024-03-19,1.2,True
477,626,2023-07-29,2.67,True
1144,1180,2022-11-06,1.02,False
1012,1084,2022-06-18,4.59,True
865,597,2023-06-27,3.16,True
865,1372,2025-04-17,3.23,True
1099,472,2022-01-05,4.91,False
1145,340,2023-02-16,3.63,False
593,475,2020-07-01,1.07,False
1397,687,2021-02-09,4.51,True
1012,894,2023-08-11,1.16,True
533,669,2021-12-05,3.24,True
1435,728,2022-05-31,1.01,True
249,1411,2022-05-19,1.05,False
246,540,2020-05-19,4.28,False
324,938,2024-11-13,4.06,True
115,636,2020-05-09,3.68,True
1366,32,2024-03-06,2.91,False
1240,575,2021-09-13,1.92,True
597,459,2020-10-14,2.98,False
936,1199,2020-10-07,4.19,True
479,1008,2024-10-30,2.11,True
640,1031,2021-11-17,1.75,False
1147,678,2023-12-28,2.99,False
325,891,2024-12-21,3.93,False
558,1172,2023-10-19,4.25,False
460,614,2023-05-12,2.47,True
1113,706,2023-06-21,4.99,True
1363,589,2024-12-18,3.85,False
1036,629,2023-03-18,1.78,True
244,1134,2025-03-14,3.62,False
579,569,2023-02-06,4.85,True
524,1368,2022-11-04,1.3,False
245,1033,2022-07-23,1.97,False
1492,1483,2020-10-09,2.12,False
556,1106,2025-03-26,1.9,False
1328,372,2026-01-02,1.27,False
696,1267,2020-02-19,1.39,True
855,84,2024-11-22,1.5,True
667,1182,2020-02-07,4.24,True
739,614,2022-11-12,2.36,True
646,1224,2022-06-11,1.17,False
723,640,2020-05-09,3.96,True
797,1055,2025-01-27,4.19,True
1161,578,2020-08-22,1.79,True
265,853,2021-04-16,4.88,False
293,1213,2022-02-06,1.15,True
136,41,2026-01-28,4.38,False
10,1338,2020-07-28,2.37,True
1188,1207,2022-03-29,3.62,True
528,910,2021-02-12,2.58,True
133,767,2023-04-15,4.72,False
1412,468,2021-01-12,3.88,False
724,664,2021-11-30,2.54,False
1170,1315,2025-09-16,3.13,False
648,1008,2023-11-10,3.52,True
333,525,2021-09-23,3.24,True
1175,520,2021-07-23,2.57,False
1049,1043,2024-11-15,1.48,False
746,113,2025-08-20,2.08,False
1319,882,2026-03-13,2.99,True
474,1090,2022-04-07,2.56,True
1133,847,2025-07-04,1.52,True
387,743,2020-08-01,3.19,False
1102,965,2020-08-28,4.94,True
1222,1462,2022-08-05,1.22,False
260,426,2025-10-07,3.4,False
871,967,2025-07-28,2.22,True
1427,893,2022-03-03,4.77,True
161,357,2020-08-11,2.92,True
1406,1340,2025-08-19,1.86,True
474,269,2023-04-18,2.94,False
347,1136,2022-02-24,1.33,True
250,847,2025-07-29,3.11,False
1063,1010,2025-03-26,4.47,True
23,150,2026-04-12,2.66,True
1402,1478,2023-10-02,1.01,False
274,33,2021-12-22,3.66,False
364,393,2021-11-22,4.79,True
1417,1337,2024-06-17,2.24,False
31,936,2025-02-17,4.22,True
1369,815,2021-06-08,3.56,False
1470,780,2022-04-02,3.54,True
1267,1173,2023-04-16,4.11,True
1082,636,2024-11-24,2.25,True
1185,525,2025-05-27,3.89,False
1444,1140,2026-03-22,1.61,False
375,248,2024-04-06,1.65,True
556,739,2023-09-01,1.44,True
1018,8,2025-11-11,2.2,True
723,671,2021-03-20,1.95,False
1459,1070,2021-09-05,3.55,True
1281,1330,2023-03-14,2.54,False
1222,1070,2026-03-31,1.38,True
1373,170,2026-04-06,2.5,True
1024,518,2024-07-22,4.11,False
163,626,2023-05-05,2.98,True
454,1386,2022-02-14,1.7,True
518,610,2020-06-30,2.29,True
901,275,2021-05-31,4.59,False
336,1205,2023-06-02,2.41,True
484,743,2020-09-30,4.67,True
969,1027,2024-02-09,1.42,True
789,738,2023-03-04,4.47,True
565,1359,2023-03-29,4.12,False
1062,124,2024-05-16,1.97,True
1201,1214,2021-08-03,1.67,True
794,705,2021-08-18,1.59,True
214,864,2020-08-06,2.95,False
723,320,2025-04-28,3.52,False
365,810,2026-01-02,2.28,True
81,249,2024-03-06,4.23,False
681,734,2024-02-07,4.1,True
690,754,2021-11-04,2.21,False
262,66,2025-07-07,1.65,True
474,89,2022-06-27,2.8,False
1300,710,2022-06-01,2.76,True
459,45,2022-03-05,3.79,False
446,193,2023-08-21,3.36,False
1186,141,2023-09-25,4.71,False
1230,942,2020-08-14,2.97,True
622,1022,2023-09-13,1.37,False
1495,1086,2022-04-02,4.2,False
332,1417,2025-11-09,2.86,True
1007,99,2024-10-03,1.83,True
529,613,2023-01-11,1.69,False
165,117,2024-03-31,1.94,False
1427,933,2024-02-29,4.44,False
182,659,2023-05-06,2.15,True
104,1203,2025-09-17,4.97,False
1494,828,2026-03-21,3.26,False
1325,502,2023-05-17,4.64,False
685,752,2021-02-27,2.39,False
197,510,2024-03-08,2.95,False
1272,1161,2025-04-22,1.47,True
746,525,2020-07-13,2.44,False
1431,445,2025-07-04,1.48,True
1033,1162,2025-06-17,2.57,False
1459,1046,2026-03-25,1.39,True
294,331,2026-03-26,3.89,False
962,208,2023-11-27,1.6,False
990,250,2026-03-08,2.36,True
1002,1341,2026-01-23,2.32,False
737,1412,2025-05-29,1.21,False
667,993,2023-12-26,3.74,False
266,110,2021-10-27,4.06,False
1228,1297,2022-02-27,2.57,True
721,284,2020-04-12,2.64,True
16,568,2022-09-03,1.9,False
331,1417,2023-01-07,3.03,True
1446,1274,2023-10-06,4.19,True
1212,138,2021-10-29,1.55,False
355,1427,2021-02-21,2.62,True
1255,419,2024-06-16,3.56,True
364,489,2021-09-26,4.38,False
4,741,2025-07-02,4.78,True
613,1342,2020-09-18,2.14,False
434,1387,2024-07-04,3.75,True
1005,614,2025-08-30,1.91,False
366,408,2022-06-22,4.14,True
1001,508,2022-01-02,3.51,True
981,669,2021-03-21,3.05,False
380,114,2024-10-07,2.35,False
1075,631,2022-10-22,2.97,True
1446,997,2024-09-06,3.24,False
585,207,2023-12-05,1.72,False
144,680,2024-10-21,3.32,False
182,1306,2026-01-09,3.6,True
960,854,2024-10-16,2.99,True
1070,922,2023-01-19,1.1,True
317,779,2024-08-23,2.0,False
382,118,2021-10-07,3.81,True
366,994,2023-07-27,3.03,False
882,120,2021-11-07,2.74,True
695,1070,2024-04-22,4.93,True
276,271,2023-05-06,1.64,False
332,608,2020-09-21,3.49,True
1072,285,2023-12-20,2.35,True
158,195,2025-04-19,3.34,False
473,914,2026-02-23,2.11,True
421,565,2025-02-20,2.68,True
635,1284,2022-09-06,1.99,True
37,1328,2022-11-16,1.65,True
737,522,2020-01-25,4.64,False
521,891,2025-05-15,1.98,True
540,1029,2025-03-30,3.39,True
522,1108,2025-05-02,3.26,False
1258,325,2022-12-14,3.16,True
185,171,2021-10-24,3.9,True
921,1249,2025-06-10,3.06,True
936,791,2023-03-06,2.2,True
1415,743,2022-02-24,2.86,True
391,707,2023-05-11,2.88,False
414,1486,2021-11-19,4.04,False
770,1144,2020-09-13,1.18,True
516,1145,2024-06-08,2.87,False
686,82,2020-10-28,3.96,True
329,419,2020-12-17,4.34,True
227,1288,2026-02-27,2.14,False
850,676,2020-12-31,3.1,True
318,51,2024-04-27,4.6,False
603,679,2025-03-17,1.52,True
961,320,2021-07-27,4.48,False
1019,148,2024-11-20,4.98,False
902,293,2023-09-11,1.65,True
566,233,2022-08-15,3.66,False
857,1476,2022-05-15,2.89,True
1225,559,2020-04-29,3.1,True
374,658,2025-11-03,3.68,False
1048,644,2020-03-15,4.95,True
499,1489,2023-04-16,1.3,True
950,1248,2025-12-29,4.51,True
930,1068,2022-01-19,4.64,False
993,720,2023-03-21,1.86,True
288,498,2021-06-05,3.81,True
1045,1318,2020-12-06,1.54,False
746,477,2022-01-21,2.12,False
1217,1072,2023-06-13,2.51,False
1404,592,2024-06-15,1.91,False
1302,1166,2026-02-01,1.19,True
1450,1224,2020-08-31,4.69,False
967,1019,2024-11-21,1.59,True
1061,1430,2021-01-06,1.02,True
35,1435,2025-12-17,5.0,True
622,639,2022-04-28,3.28,False
747,1435,2020-08-21,3.46,False
515,719,2024-08-12,3.8,False
809,636,2020-07-09,3.73,True
1456,1276,2025-07-22,1.85,True
1147,426,2021-04-28,3.64,False
29,1207,2020-11-16,3.09,True
1067,1435,2026-03-06,1.86,False
480,1230,2024-11-13,1.28,False
15,994,2020-01-19,1.28,True
1316,234,2022-06-04,2.98,True
407,1033,2024-03-05,1.39,True
537,461,2025-01-08,3.11,False
1108,164,2024-01-19,4.42,True
1193,1154,2020-11-01,1.43,False
277,741,2024-10-10,2.93,False
193,1069,2023-12-17,1.86,False
702,146,2025-09-22,4.45,True
821,345,2022-11-21,2.77,False
498,902,2024-04-01,3.88,True
14,825,2024-03-18,2.33,True
258,623,2025-10-13,2.98,False
913,800,2023-02-05,3.68,False
1022,1225,2022-01-10,2.9,False
244,557,2023-10-01,4.53,False
80,753,2021-12-24,4.3,True
1496,739,2025-10-16,4.1,False
1401,533,2024-09-01,3.71,False
1414,1446,2022-03-05,4.01,True
1185,296,2024-05-03,4.08,False
381,1014,2023-05-04,1.7,False
598,295,2025-05-22,1.54,True
165,320,2023-02-03,4.78,False
1498,1476,2022-07-09,1.19,True
599,543,2021-06-06,4.23,False
215,44,2022-12-20,3.21,False
1361,1359,2020-06-18,2.66,False
70,607,2024-07-26,1.14,True
378,570,2025-06-17,4.4,True
877,794,2024-10-13,4.67,True
156,1299,2023-07-05,2.62,True
865,1037,2020-03-03,4.35,False
550,768,2022-11-29,2.18,True
846,121,2024-10-04,4.31,False
1119,878,2025-11-14,1.15,False
1048,937,2022-10-07,3.0,True
1020,1404,2025-02-02,4.16,True
364,1420,2022-02-04,2.54,True
871,1212,2023-05-07,3.81,True
1100,930,2021-10-04,4.02,True
172,444,2025-07-26,3.17,True
757,655,2023-02-21,3.83,True
936,1028,2020-10-14,1.07,False
1049,731,2024-08-11,1.99,True
246,205,2020-04-22,4.23,True
1444,1341,2024-01-27,1.72,True
1449,1308,2020-09-06,1.83,True
1291,282,2020-04-12,2.68,False
79,1279,2022-12-31,1.79,True
98,395,2023-04-28,2.77,False
1380,253,2023-12-31,2.56,True
1398,43,2024-04-13,4.75,False
601,1481,2021-03-12,2.89,True
176,1496,2023-03-01,1.13,True
621,707,2021-07-16,4.69,False
479,403,2023-04-16,3.02,False
669,376,2022-10-01,3.07,True
961,521,2021-08-06,4.74,False
345,617,2024-05-17,4.24,False
1170,117,2020-08-10,1.9,True
749,295,2025-09-09,2.57,True
666,1411,2024-11-28,1.71,False
1013,417,2020-09-01,3.59,True
442,448,2020-03-19,1.14,True
762,394,2026-02-23,1.47,False
155,581,2023-11-28,2.18,False
1242,356,2025-07-17,1.41,False
492,1143,2024-04-04,4.7,False
168,195,2022-02-15,1.45,True
1358,1378,2025-06-30,4.48,False
1447,1029,2025-08-07,4.05,True
1403,763,2024-08-04,2.96,True
350,50,2023-09-28,2.14,False
1455,1029,2022-03-10,3.39,False
1458,498,2025-03-02,2.74,False
1406,1012,2024-06-25,3.84,True
256,511,2021-06-19,4.89,False
1051,1404,2022-10-18,3.19,True
721,1334,2026-02-26,3.57,False
739,187,2023-04-07,2.86,True
1376,769,2020-07-29,1.65,True
190,627,2023-06-13,1.78,False
1469,1350,2021-10-02,1.39,True
1434,217,2022-11-16,2.52,True
815,1274,2023-03-10,4.87,True
969,1283,2024-03-03,1.85,True
500,940,2026-03-20,1.04,True
1187,1062,2026-02-19,1.09,True
976,1213,2023-08-04,2.07,False
931,1033,2024-07-11,3.39,True
1378,592,2021-09-16,1.44,False
40,736,2021-05-18,1.93,True
419,623,2023-06-30,2.27,True
697,662,2025-01-17,1.44,False
1189,3,2021-12-20,3.99,False
1093,460,2025-07-31,3.39,True
1026,841,2020-09-10,1.24,True
1447,1043,2023-06-03,3.55,True
1270,346,2023-02-26,4.56,True
1374,809,2025-10-26,1.43,False
380,816,2020-03-12,4.18,False
485,782,2021-03-04,1.84,True
54,220,2026-03-20,2.92,False
1128,673,2021-05-28,2.14,False
415,754,2022-12-16,3.35,True
354,385,2022-10-08,2.92,True
1451,1444,2025-05-26,2.68,True
280,371,2025-09-06,4.77,False
295,373,2023-01-14,3.28,False
3,603,2023-05-21,1.15,True
304,1464,2025-11-01,4.45,True
87,964,2023-08-04,2.88,True
1094,675,2023-04-30,1.87,False
572,1311,2020-08-27,4.1,True
1330,876,2021-05-15,1.86,True
393,583,2024-02-12,1.79,False
994,159,2022-08-21,2.33,False
369,349,2025-02-12,3.93,False
1227,520,2021-04-03,2.09,True
1117,43,2023-08-10,1.1,True
903,405,2025-04-13,4.58,False
879,190,2021-08-12,4.78,False
1012,902,2024-12-04,3.5,True
1157,722,2023-05-30,3.17,False
515,235,2024-11-18,1.78,True
345,544,2026-03-14,5.0,True
132,861,2025-07-14,2.88,False
756,1335,2021-11-22,3.92,True
240,38,2020-05-10,2.2,True
545,969,2023-08-26,3.1,False
1009,1323,2021-05-23,1.44,True
1152,1096,2024-01-29,1.9,True
88,882,2023-02-16,3.75,True
1479,1327,2023-02-02,2.25,False
1246,421,2024-12-13,4.3,False
1471,377,2023-12-02,2.71,True
631,400,2021-12-03,2.39,False
1496,786,2024-09-12,4.03,True
730,738,2023-05-21,4.73,False
1265,448,2025-07-21,2.0,False
895,801,2025-06-25,4.46,False
129,1069,2025-08-03,3.6,True
1188,1237,2023-04-06,1.53,False
237,263,2021-09-27,1.02,False
359,1367,2020-03-09,3.19,False
1219,642,2020-03-14,1.06,True
160,659,2025-01-19,3.45,True
827,621,2022-08-14,1.62,True
181,1107,2025-10-22,4.6,False
1336,444,2026-04-28,2.93,False
440,1325,2025-07-01,2.24,True
577,159,2023-05-26,4.93,True
1259,1164,2022-09-18,4.93,False
764,12,2024-12-08,4.08,True
1109,206,2023-04-26,1.73,True
41,1287,2022-07-17,2.65,False
742,375,2023-12-04,3.87,False
138,410,2022-08-27,4.52,True
451,112,2025-04-15,4.62,True
927,367,2022-06-03,1.01,True
751,1417,2025-05-29,2.65,False
799,1250,2022-09-03,1.74,False
1242,551,2025-10-16,3.76,True
1160,262,2022-01-19,1.13,True
153,841,2021-06-06,4.19,True
82,815,2025-04-26,3.79,False
